Menu_num,Menu_name,Menu_ex,Menu,Menu_detail,매콤,담백,국물,고기,채식,야채,과일,시원한
2364015,레몬에이드,"레몬,탄산수",음료류,레몬에이드,False,False,False,False,False,False,False,False
2364016,자몽에이드,"자몽,탄산수",음료류,자몽에이드,False,False,False,False,False,False,False,False
2364017,패션후르츠,패션후르츠,기타,패션후르츠,False,False,False,False,False,False,False,False
2364018,딸기스무디,딸기,음료류,스무디,False,False,False,False,False,False,False,False
2364019,망고스무디,망고,음료류,스무디,False,False,False,False,False,False,False,False
2364020,민트초코스무디,"우유,민트,얼음",음료류,스무디,False,False,False,False,False,False,False,False
2364021,블루베리스무디,블루베리,음료류,스무디,False,False,False,False,False,False,False,False
2364022,플레인요거트쉐이크,"요거트,얼음",음료류,쉐이크,False,False,False,False,False,False,False,False
2364023,블루베리쉐이크,블루베리,음료류,쉐이크,False,False,False,False,False,False,False,False
2364024,망고쉐이크,망고,음료류,쉐이크,False,False,False,False,False,False,False,False
2364025,딸기쉐이크,"우유,딸기",음료류,쉐이크,False,False,False,False,False,False,False,False
2364026,아이스크림,우유,기타,아이스크림,False,False,False,False,False,False,False,False
2364027,아메리카노(HOT),"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
2364028,아메리카노(ICE),"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
2364029,카페라떼(HOT),"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
2364030,카페라떼(ICE),"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
2364031,바닐라라떼(HOT),"우유,에스프레소",음료류,바닐라라떼,False,False,False,False,False,False,False,False
2364032,바닐라라떼(ICE),"우유,에스프레소",음료류,바닐라라떼,False,False,False,False,False,False,False,False
2364033,카페모카(HOT),"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
2364034,카페모카(ICE),"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
2364035,카라멜마끼아또(HOT),"우유,에스프레소",음료류,카라멜마끼아또,False,False,False,False,False,False,False,False
2364036,카라멜마끼아또(ICE),"우유,에스프레소",음료류,카라멜마끼아또,False,False,False,False,False,False,False,False
2364037,에스프레소(HOT),에스프레소,음료류,에스프레소,False,False,False,False,False,False,False,False
2364038,아포가토(HOT),"에스프레소,바닐라아이스크림",음료류,아포가토,False,False,False,False,False,False,False,False
2364040,카푸치노(HOT),"우유,에스프레소,우유거품",음료류,카푸치노,False,False,False,False,False,False,False,False
2364041,고구마라떼(HOT),"고구마,우유",음료류,고구마라떼,False,False,False,False,False,False,False,False
2364042,고구마라떼(ICE),"고구마,우유",음료류,고구마라떼,False,False,False,False,False,False,False,False
2364043,초코라떼(HOT),"우유,초콜릿",음료류,초코라떼,False,False,False,False,False,False,False,False
2364044,초코라떼(ICE),"우유,초콜릿",음료류,초코라떼,False,False,False,False,False,False,False,False
2364045,녹차라떼(HOT),"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
2364046,녹차라떼(ICE),"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
2364049,버터스콘,"버터,계란,밀가루,설탕",제과류,버터,False,False,False,False,False,False,False,False
2364050,초코바,초콜릿,기타,초코,False,False,False,False,False,False,False,False
2364052,카스,보리,기타,맥주,False,False,False,False,False,False,False,False
2364053,테라,보리,기타,맥주,False,False,False,False,False,False,False,False
2365782,마라탕(100g),"야채,두부,고기,면,완자",중식,마라탕,False,False,False,True,False,True,False,False
2365783,마라샹궈(100g),"야채,고기",중식,마라샹궈,False,False,False,True,False,True,False,False
2365784,소고기(100g),소고기,중식,소고기,False,False,False,True,False,False,False,False
2365785,양고기(100g),양고기,중식,양고기,False,False,False,True,False,False,False,False
2365786,삼겹살(100g),삼겹살,중식,삼겹살,False,False,False,False,False,False,False,False
2365789,계란볶음밥,"야채,쌀,계란",중식,볶음밥,False,False,False,False,False,True,False,False
2365792,꿔바로우(소),"야채,돼지고기,찹쌀가루,전분",중식,꿔바로우,False,False,False,True,False,True,False,False
2365793,꿔바로우(대),"야채,돼지고기,찹쌀가루,전분",중식,꿔바로우,False,False,False,True,False,True,False,False
2365794,향라새우,새우,중식,새우,False,False,False,False,False,False,False,False
2365795,멘보샤,"새우,계란,밀가루",중식,멘보샤,False,False,False,False,False,False,False,False
2365797,맥주,보리,음료류,맥주,False,False,False,False,False,False,False,False
2367412,야채꼬마,야채,한식,야채,False,False,False,False,False,True,False,False
2367414,참치꼬마,"야채,쌀,햄,김,캔참치,단무지",한식,참치,False,False,False,False,False,True,False,False
2367415,치즈꼬마,치즈,한식,치즈,False,False,False,False,False,False,False,False
2367416,돈까스꼬마,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2367417,묵은지꼬마,"야채,쌀,묵은지,김",한식,묵은지,False,False,False,False,False,True,False,False
2367418,불고기꼬마,"야채,소고기,쌀,햄,김,단무지",한식,불고기,False,False,False,True,False,True,False,False
2367419,매콤불고기꼬마,"야채,쌀,햄,김,단무지",한식,불고기,False,False,False,True,False,True,False,False
2367420,치즈불고기꼬마,"야채,치즈,쌀,햄,김,단무지",한식,불고기,False,False,False,True,False,True,False,False
2367421,파불고기꼬마,"야채,고기,쌀,햄,파,김,단무지",한식,불고기,False,False,False,True,False,True,False,False
2367422,파매콤불고기꼬마,"야채,고기,쌀,햄,파,김,단무지",한식,불고기,False,False,False,True,False,True,False,False
2367426,딸부자김밥,"야채,쌀,김",한식,김밥,False,False,False,False,False,True,False,False
2367427,참치김밥,"야채,참치,쌀,김",한식,참치김밥,False,False,False,False,False,True,False,False
2367428,치즈김밥,"야채,치즈,쌀,김",한식,치즈김밥,False,False,False,False,False,True,False,False
2367429,돈까스김밥,"야채,돼지고기,쌀,계란,밀가루,빵가루,김",한식,김밥,False,False,False,True,False,True,False,False
2367430,묵은지김밥,"야채,쌀,김",한식,김밥,False,False,False,False,False,True,False,False
2367431,불고기김밥,"야채,소고기,쌀,햄,김,단무지",한식,김밥,False,False,False,True,False,True,False,False
2367432,매콤불고기김밥,"야채,소고기,고기,쌀,햄,밀가루,김,단무지",한식,김밥,False,False,False,True,False,True,False,False
2367433,참치매콤불고기김밥,"야채,쌀,햄,김,캔참치,단무지",한식,김밥,False,False,False,False,False,True,False,False
2367434,치즈불고기김밥,"야채,치즈,쌀,햄,김,단무지",한식,김밥,False,False,False,False,False,True,False,False
2367435,참치불고기김밥,"야채,쌀,햄,김,캔참치,단무지",한식,김밥,False,False,False,False,False,True,False,False
2367436,파불고기김밥,"야채,고기,쌀,햄,파,김,단무지",한식,김밥,False,False,False,True,False,True,False,False
2367437,파매콤불고기김밥,"야채,고기,쌀,햄,파,김,단무지",한식,김밥,False,False,False,True,False,True,False,False
2367438,묵은지참치김밥,"야채,쌀,묵은지,김,캔참치,단무지",한식,참치김밥,False,False,False,False,False,True,False,False
2367439,스팸마요김밥,"쌀,햄,김",한식,김밥,False,False,False,False,False,False,False,False
2367440,라면,면,한식,라면,False,False,False,False,False,False,False,False
2367441,치즈라면,"치즈,면",한식,라면,False,False,False,False,False,False,False,False
2367442,떡라면,"떡,면",한식,라면,False,False,False,False,False,False,False,False
2367443,오뎅탕,어묵,한식,어묵탕,False,False,False,False,False,False,False,False
2367444,우동,"면,가쓰오부시",한식,우동,False,False,False,False,False,False,False,False
2367445,김치어묵우동,"김치,면,가쓰오부시,어묵",한식,우동,False,False,False,False,False,False,False,False
2367446,즉석쫄떡볶이,"야채,떡,어묵",한식,떡볶이,False,False,False,False,False,True,False,False
2367447,즉석라떡볶이,"야채,떡,어묵",한식,떡볶이,False,False,False,False,False,True,False,False
2368299,아메리카노,"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
2368300,캐모마일,캐모마일,기타,캐모마일,False,False,False,False,False,False,False,False
2368301,페퍼민트,페퍼민트,기타,페퍼민트,False,False,False,False,False,False,False,False
2368302,아이스티(복숭아),"홍차,얼음",음료류,아이스티,False,False,False,False,False,False,False,False
2368303,에이드(자몽),"자몽,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
2368304,에이드(청포도),"청포도,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
2368579,맥주,보리,음료류,맥주,False,False,False,False,False,False,False,False
2368580,백세주,"인삼,찹쌀",음료류,백세주,False,False,False,False,False,False,False,False
2368631,돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368632,왕돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368633,치즈돈까스,"돼지고기,치즈,계란,밀가루,빵가루",한식,치즈돈까스,False,False,False,True,False,False,False,False
2368634,고구마치즈돈까스,"고구마,돼지고기,치즈,계란,밀가루,빵가루",한식,치즈돈까스,False,False,False,True,False,False,False,False
2368635,치떡돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368636,뚝불고기,"소고기,버섯",한식,불고기,False,False,False,True,False,False,False,False
2368637,치즈김치볶음밥,"야채,김치,치즈,쌀",한식,김치볶음밥,False,False,False,False,False,True,False,False
2368638,제육덮밥,"야채,쌀,제육볶음",한식,제육덮밥,False,False,False,False,False,True,False,False
2368639,오므라이스,"야채,쌀,계란",한식,오므라이스,False,False,False,False,False,True,False,False
2368640,돌솥비빔밥,"야채,쌀",한식,돌솥비빔밥,False,False,False,False,False,True,False,False
2368641,라면,면,한식,라면,False,False,False,False,False,False,False,False
2368642,쫄면,"야채,콩나물,면,쫄면",한식,쫄면,False,False,False,False,False,True,False,False
2368644,포장돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368645,우동,"면,가쓰오부시",한식,우동,False,False,False,False,False,False,False,False
2368646,쫄면+돈까스(1인),"야채,돼지고기,계란,밀가루,콩나물,면,빵가루,쫄면",한식,돈까스,False,False,False,True,False,True,False,False
2368647,김볶+돈까스(1인),"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368648,제육+돈까스(1인),"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368649,오므+돈까스(1인),"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368650,쫄면고구마치즈돈까스,"야채,고구마,돼지고기,치즈,밀가루,면,빵가루,쫄면",한식,치즈돈까스,False,False,False,True,False,True,False,False
2368651,쫄면치즈돈까스,"야채,돼지고기,치즈,밀가루,콩나물,면,빵가루,쫄면",한식,치즈돈까스,False,False,False,True,False,True,False,False
2368653,공기밥,쌀,한식,공기밥,False,False,False,False,False,False,False,False
2368654,음료수,음료,음료류,음료수,False,False,False,False,False,False,False,False
2368655,치즈추가,치즈,한식,치즈,False,False,False,False,False,False,False,False
2368657,돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368658,왕돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368659,치즈돈까스,"돼지고기,치즈,계란,밀가루,빵가루",한식,치즈돈까스,False,False,False,True,False,False,False,False
2368660,고구마치즈돈까스,"고구마,돼지고기,치즈,계란,밀가루,빵가루",한식,치즈돈까스,False,False,False,True,False,False,False,False
2368661,치떡돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368662,뚝불고기,"소고기,버섯",한식,불고기,False,False,False,True,False,False,False,False
2368663,김치볶음밥,"야채,김치,쌀",한식,김치볶음밥,False,False,False,False,False,True,False,False
2368664,제육덮밥,"야채,쌀,제육볶음",한식,제육덮밥,False,False,False,False,False,True,False,False
2368665,오므라이스,"야채,쌀,계란",한식,오므라이스,False,False,False,False,False,True,False,False
2368666,돌솥비빔밥,"야채,쌀",한식,돌솥비빔밥,False,False,False,False,False,True,False,False
2368667,라면,면,한식,라면,False,False,False,False,False,False,False,False
2368668,쫄면,"야채,콩나물,면,쫄면",한식,쫄면,False,False,False,False,False,True,False,False
2368670,포장돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368671,우동,"면,가쓰오부시",한식,우동,False,False,False,False,False,False,False,False
2368672,쫄면+돈까스(1인),"야채,돼지고기,계란,밀가루,콩나물,면,빵가루,쫄면",한식,돈까스,False,False,False,True,False,True,False,False
2368673,김볶+돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368674,제육+돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368675,오므+돈까스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
2368676,쫄면고구마치즈돈까스,"야채,고구마,돼지고기,치즈,밀가루,면,빵가루,쫄면",한식,치즈돈까스,False,False,False,True,False,True,False,False
2368677,쫄면치즈돈까스,"야채,돼지고기,치즈,밀가루,콩나물,면,빵가루,쫄면",한식,치즈돈까스,False,False,False,True,False,True,False,False
2368679,공기밥,쌀,한식,공기밥,False,False,False,False,False,False,False,False
2368680,음료수,음료,음료류,음료수,False,False,False,False,False,False,False,False
2368681,치즈추가,치즈,한식,치즈,False,False,False,False,False,False,False,False
2371108,고기만두,"야채,두부,고기,밀가루",한식,만두,False,False,False,True,False,True,False,False
2371109,김치만두,"야채,김치,두부,고기,밀가루",한식,만두,False,False,False,True,False,True,False,False
2371110,제육덮밥,"야채,쌀,제육볶음",한식,제육덮밥,False,False,False,False,False,True,False,False
2371111,오징어덮밥,"야채,오징어,쌀",한식,오징어덮밥,False,False,False,False,False,True,False,False
2371112,김치볶음밥,"야채,김치,쌀",한식,김치볶음밥,False,False,False,False,False,True,False,False
2371113,고기만두국,"야채,두부,고기,밀가루",한식,만두국,False,False,False,True,False,True,False,False
2371114,김치만두국,"야채,김치,두부,고기,떡,밀가루,육수",한식,만두국,False,False,False,True,False,True,False,False
2371116,칼만두국,"야채,두부,고기,밀가루",한식,만두국,False,False,False,True,False,True,False,False
2371117,칼국수,"야채,면",한식,칼국수,False,False,False,False,False,True,False,False
2371118,떡만두국,"야채,두부,고기,떡,밀가루",한식,떡만두국,False,False,False,True,False,True,False,False
2371119,떡국,"소고기,계란,가래떡",한식,떡국,False,False,False,True,False,False,False,False
2371120,냉면,"야채,메밀면,계란,육수",한식,냉면,False,False,False,False,False,True,False,False
2371121,쫄면,"야채,콩나물,면,쫄면",한식,쫄면,False,False,False,False,False,True,False,False
2371122,떡라면,"떡,면",한식,라면,False,False,False,False,False,False,False,False
2371123,만두라면,면,한식,라면,False,False,False,False,False,False,False,False
2371124,우동,"면,가쓰오부시",한식,우동,False,False,False,False,False,False,False,False
2371125,라면,면,한식,라면,False,False,False,False,False,False,False,False
2371126,김밥,"야채,쌀,김",한식,김밥,False,False,False,False,False,True,False,False
2371127,공기밥,쌀,한식,공기밥,False,False,False,False,False,False,False,False
2371863,치즈라볶이,"야채,치즈,떡,어묵",한식,라볶이,False,False,False,False,False,True,False,False
2371865,염통꼬치,소염통,한식,꼬치,False,False,False,False,False,False,False,False
2371866,오징어입,오징어입,한식,오징어,False,False,False,False,False,False,False,False
2372739,메밀칼국수,"야채,메밀면,계란,감자,메밀",한식,칼국수,False,False,False,False,False,True,False,False
2372741,감자전,감자,한식,감자,False,False,False,False,False,False,False,False
2372742,온콩국수,"면,콩물",한식,콩국수,False,False,False,False,False,False,False,False
2372743,콩국수,"면,콩",한식,콩국수,False,False,False,False,False,False,False,False
2373938,후라이드치킨,"닭고기,밀가루",패스트푸드,후라이드치킨,False,False,False,True,False,False,False,False
2373939,양념치킨,"닭고기,밀가루",일식,양념치킨,False,False,False,True,False,False,False,False
2373940,반반치킨,"닭고기,밀가루",일식,치킨,False,False,False,True,False,False,False,False
2373941,마늘간장치킨,"마늘,닭고기,밀가루",일식,치킨,False,False,False,True,False,False,False,False
2373942,매운양념치킨,"닭고기,밀가루",일식,양념치킨,False,False,False,True,False,False,False,False
2373943,강정치킨,"닭고기,밀가루",일식,치킨,False,False,False,True,False,False,False,False
2373944,파닭치킨,"닭고기,밀가루,파",일식,치킨,False,False,False,True,False,False,False,False
2373945,케이준치킨,"닭고기,밀가루",일식,치킨,False,False,False,True,False,False,False,False
2373946,어니언치킨,"닭고기,양파,밀가루",일식,치킨,False,False,False,True,False,False,False,False
2373947,슈프림양념치킨,"닭고기,밀가루",일식,양념치킨,False,False,False,True,False,False,False,False
2373948,치즈스노우치킨,"닭고기,밀가루",일식,치킨,False,False,False,True,False,False,False,False
2373949,갈비치킨,"닭고기,밀가루",일식,치킨,False,False,False,True,False,False,False,False
2373953,콤비네이션피자,"야채,모짜렐라치즈,밀가루,페페로니,올리브",양식,피자,False,False,False,False,False,True,False,False
2373954,치즈피자,"모짜렐라치즈,밀가루",양식,치즈피자,False,False,False,False,False,False,False,False
2373955,페퍼로니피자,"야채,모짜렐라치즈,밀가루,페페로니",양식,피자,False,False,False,False,False,True,False,False
2373956,고구마피자,"고구마,모짜렐라치즈,밀가루",양식,피자,False,False,False,False,False,False,False,False
2373957,불고기피자,"야채,모짜렐라치즈,밀가루",양식,피자,False,False,False,False,False,True,False,False
2373958,하와이안피자,"야채,치즈,밀가루,파인애플",양식,피자,False,False,False,False,False,True,False,False
2373959,포테이토피자,"야채,모짜렐라치즈,감자,밀가루,베이컨",양식,피자,False,False,False,False,False,True,False,False
2373961,베이컨포테이토피자,"야채,모짜렐라치즈,감자,밀가루,베이컨",양식,피자,False,False,False,False,False,True,False,False
2373964,베이컨피자,"모짜렐라치즈,밀가루,베이컨",양식,피자,False,False,False,False,False,False,False,False
2373965,치킨바베큐피자,"치즈,닭고기,밀가루",양식,피자,False,False,False,True,False,False,False,False
2373969,더블불고기버거,"야채,고기,양파,빵,양상추",패스트푸드,햄버거,False,False,False,True,False,True,False,False
2373973,새우버거,새우,패스트푸드,햄버거,False,False,False,False,False,False,False,False
2373974,햄치즈휠렛버거,"치즈,햄",패스트푸드,햄버거,False,False,False,False,False,False,False,False
2373977,불고기버거,"야채,고기,빵",패스트푸드,햄버거,False,False,False,True,False,True,False,False
2373980,휠렛버거,"고기,빵",패스트푸드,햄버거,False,False,False,True,False,False,False,False
2373983,핫통살버거,"야채,닭고기,빵,밀가루",패스트푸드,햄버거,False,False,False,True,False,True,False,False
2375069,닭곰탕,닭고기,한식,곰탕,False,False,False,True,False,False,False,False
2375071,들깨칼국수,"야채,면",한식,칼국수,False,False,False,False,False,True,False,False
2375072,국물닭발,"야채,고추,파,닭발",한식,닭발,False,False,False,False,False,True,False,False
2375074,코다리찜,"야채,코다리",한식,코다리,False,False,False,False,False,True,False,False
2375075,닭볶음탕,"야채,닭고기,감자",한식,닭볶음탕,False,False,False,True,False,True,False,False
2375081,공기밥,쌀,한식,공기밥,False,False,False,False,False,False,False,False
2375082,볶음밥,"야채,쌀",한식,볶음밥,False,False,False,False,False,True,False,False
2375084,맥주,보리,음료류,맥주,False,False,False,False,False,False,False,False
2375085,음료수,음료,음료류,음료수,False,False,False,False,False,False,False,False
2375086,두부전골,"야채,두부",한식,전골,False,False,False,False,False,True,False,False
2375087,얼큰한순두부,"야채,순두부",한식,순두부,False,False,False,False,False,True,False,False
2375088,돼지두부찌개,"야채,두부",한식,두부찌개,False,False,False,False,False,True,False,False
2375089,김치찌개,"야채,김치",한식,김치찌개,False,False,False,False,False,True,False,False
2375090,오징어찌개,오징어,한식,찌개,False,False,False,False,False,False,False,False
2375091,두부김치,"김치,두부",한식,두부김치,False,False,False,False,False,False,False,False
2375092,돼지김치볶음,"야채,김치",한식,김치볶음,False,False,False,False,False,True,False,False
2375093,두부구이,두부,한식,구이,False,False,False,False,False,False,False,False
2375094,코다리조림,"야채,코다리",한식,조림,False,False,False,False,False,True,False,False
2375095,오징어볶음,"야채,오징어",한식,오징어볶음,False,False,False,False,False,True,False,False
2375096,제육볶음,"야채,고추,돼지고기,양파",한식,제육볶음,False,False,False,True,False,True,False,False
2375097,해물김치전,"김치,해산물,계란,밀가루",한식,김치전,False,False,False,False,False,False,False,False
2375098,야채전,"야채,계란,밀가루",한식,야채,False,False,False,False,False,True,False,False
2375100,호박전,"호박,계란,밀가루",한식,호박,False,False,False,False,False,False,False,False
2375101,모두부,두부,한식,두부,False,False,False,False,False,False,False,False
2375102,순두부,"야채,순두부",한식,순두부,False,False,False,False,False,True,False,False
2375104,맥주,보리,음료류,맥주,False,False,False,False,False,False,False,False
2375105,음료수,음료,음료류,음료수,False,False,False,False,False,False,False,False
2375106,치악산막걸리,쌀,음료류,막걸리,False,False,False,False,False,False,False,False
2375107,도시락,"생선,계란,닭고기,돼지등심,밀가루,빵가루",한식,도시락,False,False,False,True,False,False,False,False
2375108,라면,면,한식,라면,False,False,False,False,False,False,False,False
2375109,공기밥,쌀,한식,공기밥,False,False,False,False,False,False,False,False
2375111,소머리수육,소머리,한식,수육,False,False,False,False,False,False,False,False
2375112,소머리국밥,"야채,쌀,소머리",한식,국밥,False,False,False,False,False,True,False,False
2375113,얼큰순두부,"야채,순두부",한식,순두부,False,False,False,False,False,True,False,False
2375114,내장탕,"야채,소내장",한식,내장,False,False,False,False,False,True,False,False
2375115,소머리술국,"야채,소머리,육수",한식,술국,False,False,False,False,False,True,False,False
2375116,내장전골,"야채,내장,생선곤이,동태",한식,전골,False,False,False,False,False,True,False,False
2375117,오징어무침,오징어,한식,무침,False,False,False,False,False,False,False,False
2375119,양미리조림,양미리,한식,조림,False,False,False,False,False,False,False,False
2375120,양미리구이,양미리,한식,구이,False,False,False,False,False,False,False,False
2375121,생굴,굴,한식,생굴,False,False,False,False,False,False,False,False
2375123,생굴전,"계란,밀가루,굴",한식,생굴,False,False,False,False,False,False,False,False
2375124,생굴무침,굴,한식,무침,False,False,False,False,False,False,False,False
2375125,도루묵조림,"야채,도루묵",한식,조림,False,False,False,False,False,True,False,False
2375126,허니버터브레드,"버터,빵,밀가루",제과류,빵,False,False,False,False,False,False,False,False
2375134,바나나쉐이크,바나나,음료류,쉐이크,False,False,False,False,False,False,False,False
2375135,오레오쉐이크,"우유,얼음,오레오",음료류,쉐이크,False,False,False,False,False,False,False,False
2375136,옛날빙수,"팥,얼음",음료류,빙수,False,False,False,False,False,False,False,False
2375137,녹차빙수,"녹차,얼음",음료류,빙수,False,False,False,False,False,False,False,False
2375138,망고빙수,"우유,망고",음료류,빙수,False,False,False,False,False,False,False,False
2375139,오레오빙수,"얼음,오레오",음료류,빙수,False,False,False,False,False,False,False,False
2375140,아인슈페너,"크림,설탕,에스프레소",음료류,아인슈페너,False,False,False,False,False,False,False,False
2375141,아메리카노,"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
2375143,카페라떼,"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
2375144,달고나카페라떼,"우유,에스프레소,달고나",음료류,카페라떼,False,False,False,False,False,False,False,False
2375145,카푸치노,"우유,에스프레소,우유거품",음료류,카푸치노,False,False,False,False,False,False,False,False
2375146,바닐라라떼,"우유,에스프레소",음료류,바닐라라떼,False,False,False,False,False,False,False,False
2375147,헤이즐럿라떼,"우유,에스프레소",음료류,헤이즐넛라떼,False,False,False,False,False,False,False,False
2375148,돌체라떼,"우유,에스프레소",음료류,라떼,False,False,False,False,False,False,False,False
2375149,카라멜마키야또,"우유,에스프레소",음료류,마끼아또,False,False,False,False,False,False,False,False
2375150,카페모카,"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
2375151,코코넛라떼,"우유,코코넛",음료류,라떼,False,False,False,False,False,False,False,False
2375153,콜드브루,콜드브루,음료류,콜드브루,False,False,False,False,False,False,False,False
2375154,콜드브루라떼,"우유,콜드브루",음료류,콜드브루라떼,False,False,False,False,False,False,False,False
2375155,바닐라크림콜드브루,"크림,콜드브루",음료류,콜드브루,False,False,False,False,False,False,False,False
2375159,페퍼민트,페퍼민트,음료류,페퍼민트,False,False,False,False,False,False,False,False
2375161,자스민,자스민,음료류,자스민,False,False,False,False,False,False,False,False
2375162,얼그레이,얼그레이,음료류,얼그레이,False,False,False,False,False,False,False,False
2375164,히비스커스,히비스커스,음료류,히비스커스,False,False,False,False,False,False,False,False
2375165,유자차,유자,음료류,유자차,False,False,False,False,False,False,False,False
2375166,레몬차,레몬,음료류,레몬차,False,False,False,False,False,False,False,False
2375167,대추차,대추,음료류,대추차,False,False,False,False,False,False,False,False
2375168,생강차,생강,음료류,생강차,False,False,False,False,False,False,False,False
2375169,자몽차,자몽,음료류,자몽차,False,False,False,False,False,False,False,False
2375170,오미자차,오미자,음료류,오미자,False,False,False,False,False,False,False,False
2375171,오리지널버블티,"우유,타피오카",음료류,버블티,False,False,False,False,False,False,False,False
2375173,녹차버블티,"녹차,타피오카",음료류,버블티,False,False,False,False,False,False,False,False
2375174,흑당버블티,"우유,타피오카",음료류,버블티,False,False,False,False,False,False,False,False
2375175,타로버블티,"우유,타피오카,홍차,타로",음료류,버블티,False,False,False,False,False,False,False,False
2375176,블루레몬,"보리,얼음,블루레몬",음료류,레몬,False,False,False,False,False,False,False,False
2375177,핑크자몽,자몽,음료류,자몽,False,False,False,False,False,False,False,False
2375178,체리,"얼음,체리",음료류,체리,False,False,False,False,False,False,False,False
2375179,레몬,레몬,음료류,레몬,False,False,False,False,False,False,False,False
2375180,자몽,자몽,음료류,자몽,False,False,False,False,False,False,False,False
2375181,오렌지,오렌지,음료류,오렌지,False,False,False,False,False,False,False,False
2375182,키위,키위,음료류,키위,False,False,False,False,False,False,False,False
2375183,오미자,오미자,음료류,오미자,False,False,False,False,False,False,False,False
2375184,청포도,청포도,음료류,청포도,False,False,False,False,False,False,False,False
2375185,복숭아,복숭아,음료류,복숭아,False,False,False,False,False,False,False,False
2375186,블루베리,블루베리,음료류,블루베리,False,False,False,False,False,False,False,False
2375187,오렌지,오렌지,음료류,오렌지,False,False,False,False,False,False,False,False
2375188,자몽,자몽,음료류,자몽,False,False,False,False,False,False,False,False
2375189,키위,키위,음료류,키위,False,False,False,False,False,False,False,False
2375190,토마토,토마토,음료류,토마토,False,False,False,False,False,False,False,False
2375191,망고바나나,"바나나,망고",음료류,바나나,False,False,False,False,False,False,False,False
2375192,딸기바나나,"바나나,음료,딸기",음료류,딸기바나나,False,False,False,False,False,False,False,False
2375193,로얄밀크티,"우유,홍차",음료류,밀크티,False,False,False,False,False,False,False,False
2375194,체리코크,"음료,체리,콜라",음료류,체리,False,False,False,False,False,False,False,False
2375195,토피넛라떼,우유,음료류,토피넛라떼,False,False,False,False,False,False,False,False
2375196,오곡라떼,"우유,오곡",음료류,오곡라떼,False,False,False,False,False,False,False,False
2375197,고구마라떼,"고구마,우유",음료류,고구마라떼,False,False,False,False,False,False,False,False
2375198,그린티라떼,"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
2375199,초코라떼,"우유,초콜릿",음료류,초코라떼,False,False,False,False,False,False,False,False
2375200,민트초코라떼,우유,음료류,민트초코라떼,False,False,False,False,False,False,False,False
2375202,아이스티,"홍차,얼음",음료류,아이스티,False,False,False,False,False,False,False,False
2375203,딸기라떼(계절),"우유,딸기",음료류,딸기라떼,False,False,False,False,False,False,False,False
2375206,플레인요거트스무디,요거트,음료류,요거트스무디,False,False,False,False,False,False,False,False
2375207,딸기요거트스무디,"요거트,딸기",음료류,딸기요거트스무디,False,False,False,False,False,False,False,False
2375208,망고요거트스무디,"요거트,망고",음료류,요거트스무디,False,False,False,False,False,False,False,False
2375209,복숭아요거트스무디,"복숭아,요거트",음료류,요거트스무디,False,False,False,False,False,False,False,False
2375210,블루베리요거트스무디,"블루베리,요거트",음료류,요거트스무디,False,False,False,False,False,False,False,False
